#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
      1.338e+33    3.18573e+10        1.44103    2.41212e+06    1.20846e+33    2.24976e+32    4.70053e+18    4.70053e+18         130603        4.71028       0.529589      0.0246094       0.292895       0.903183       0.999959        20.2451    8.29593e+26        20.2451           0.34    4.83693e+14    1.82908e+13    4.65317e+14    8.53735e+10   -2.64654e-10    -0.00012117    1.83781e+22    4.70053e+18
      1.338e+33    3.19463e+10        1.41765    2.40135e+06    1.21008e+33    2.24976e+32     4.4936e+18     4.4936e+18         116283        4.71178       0.531069      0.0242101       0.291588       0.904399       0.999961        20.3304    7.90372e+26        20.3304           0.34    4.73608e+14    1.77989e+13    4.55725e+14    8.38597e+10    -2.6053e-10   -0.000120648    1.81811e+22     4.4936e+18
      1.338e+33    3.20348e+10        1.39477     2.3907e+06    1.21168e+33    2.24976e+32    4.29672e+18    4.29672e+18         103597        4.71326       0.532541      0.0238194       0.290294       0.905595       0.999963        20.4155    7.53206e+26        20.4155           0.34    4.63784e+14    1.73227e+13    4.46379e+14     8.2381e+10   -2.56489e-10   -0.000120132    1.79869e+22    4.29672e+18
      1.338e+33    3.21229e+10        1.37237    2.38015e+06    1.21326e+33    2.24977e+32    4.10935e+18    4.10935e+18        92350.3        4.71471       0.534004      0.0234368       0.289013       0.906772       0.999965        20.5003    7.17975e+26        20.5003           0.34    4.54214e+14    1.68615e+13    4.37272e+14    8.09362e+10   -2.52531e-10   -0.000119622    1.77954e+22    4.10935e+18
      1.338e+33    3.22104e+10        1.35043     2.3697e+06    1.21481e+33    2.24977e+32    3.93097e+18    3.93097e+18        82373.4        4.71613       0.535459      0.0230622       0.287744        0.90793       0.999966        20.5849    6.84566e+26        20.5849           0.34    4.44889e+14    1.64148e+13    4.28394e+14    7.95245e+10   -2.48652e-10   -0.000119116    1.76066e+22    3.93097e+18
      1.338e+33    3.22974e+10        1.32895    2.35935e+06    1.21633e+33    2.24977e+32    3.76112e+18    3.76112e+18        73516.9        4.71753       0.536906      0.0226954       0.286488       0.909069       0.999968        20.6694    6.52875e+26        20.6694           0.34      4.358e+14    1.59819e+13     4.1974e+14    7.81446e+10   -2.44851e-10   -0.000118616    1.74203e+22    3.76112e+18
      1.338e+33     3.2384e+10        1.30792     2.3491e+06    1.21783e+33    2.24978e+32    3.59933e+18    3.59933e+18        65649.7        4.71891       0.538345      0.0223362       0.285243       0.910191       0.999969        20.7536    6.22804e+26        20.7536           0.34    4.26941e+14    1.55625e+13    4.11302e+14    7.67958e+10   -2.41125e-10   -0.000118121    1.72366e+22    3.59933e+18
      1.338e+33    3.24701e+10        1.28731    2.33895e+06    1.21931e+33    2.24978e+32    3.44517e+18    3.44517e+18          58657        4.72026       0.539777      0.0219843       0.284011       0.911294        0.99997        20.8376     5.9426e+26        20.8376           0.34    4.18304e+14     1.5156e+13    4.03072e+14     7.5477e+10   -2.37472e-10    -0.00011763    1.70554e+22    3.44517e+18
      1.338e+33    3.25558e+10        1.26712     2.3289e+06    1.22076e+33    2.24978e+32    3.29826e+18    3.29826e+18        52437.6        4.72158       0.541201      0.0216395        0.28279        0.91238       0.999972        20.9214    5.67158e+26        20.9214           0.34    4.09881e+14     1.4762e+13    3.95045e+14    7.41874e+10    -2.3389e-10   -0.000117145    1.68766e+22    3.29826e+18
      1.338e+33     3.2641e+10        1.24734    2.31894e+06    1.22219e+33    2.24979e+32    3.15822e+18    3.15822e+18        46902.7        4.72289       0.542617      0.0213017        0.28158        0.91345       0.999973        21.0051    5.41416e+26        21.0051           0.34    4.01667e+14    1.43799e+13    3.87215e+14    7.29261e+10   -2.30379e-10   -0.000116664    1.67002e+22    3.15822e+18
      1.338e+33    3.27258e+10        1.22796    2.30907e+06     1.2236e+33    2.24979e+32    3.02468e+18    3.02468e+18          41974        4.72417       0.544027      0.0209706       0.280382       0.914502       0.999974        21.0885     5.1696e+26        21.0885           0.34    3.93655e+14    1.40093e+13    3.79574e+14    7.16923e+10   -2.26935e-10   -0.000116189    1.65262e+22    3.02468e+18
      1.338e+33    3.28101e+10        1.20896    2.29928e+06    1.22499e+33    2.24979e+32    2.89733e+18    2.89733e+18        37582.5        4.72543       0.545429      0.0206462       0.279194       0.915539       0.999975        21.1718    4.93718e+26        21.1718           0.34    3.85838e+14    1.36499e+13    3.72118e+14    7.04853e+10   -2.23557e-10   -0.000115717    1.63545e+22    2.89733e+18
      1.338e+33    3.28941e+10        1.19033    2.28959e+06    1.22635e+33    2.24979e+32    2.77583e+18    2.77583e+18        33667.4        4.72667       0.546824      0.0203281       0.278017       0.916559       0.999976        21.2549    4.71624e+26        21.2549           0.34    3.78212e+14    1.33013e+13    3.64841e+14    6.93042e+10   -2.20243e-10    -0.00011525     1.6185e+22    2.77583e+18
      1.338e+33    3.29776e+10        1.17207    2.27998e+06     1.2277e+33     2.2498e+32     2.6599e+18     2.6599e+18          30175        4.72789       0.548213      0.0200163        0.27685       0.917564       0.999977        21.3379    4.50615e+26        21.3379           0.34    3.70768e+14     1.2963e+13    3.57737e+14    6.81484e+10   -2.16992e-10   -0.000114788    1.60178e+22     2.6599e+18
      1.338e+33    3.30607e+10        1.15417    2.27046e+06    1.22902e+33     2.2498e+32    2.54925e+18    2.54925e+18        27058.1        4.72909       0.549594      0.0197106       0.275694       0.918554       0.999978        21.4207    4.30632e+26        21.4207           0.34    3.63504e+14    1.26346e+13    3.50802e+14    6.70172e+10   -2.13803e-10    -0.00011433    1.58527e+22    2.54925e+18
      1.338e+33    3.31434e+10        1.13662    2.26103e+06    1.23033e+33     2.2498e+32    2.44362e+18    2.44362e+18        24274.8        4.73026       0.550969      0.0194108       0.274548       0.919529       0.999979        21.5033     4.1162e+26        21.5033           0.34    3.56412e+14     1.2316e+13     3.4403e+14    6.59098e+10   -2.10673e-10   -0.000113876    1.56898e+22    2.44362e+18
      1.338e+33    3.32257e+10         1.1194    2.25167e+06    1.23161e+33     2.2498e+32    2.34276e+18    2.34276e+18        21787.9        4.73142       0.552338      0.0191167       0.273412        0.92049        0.99998        21.5858    3.93527e+26        21.5858           0.34    3.49489e+14    1.20066e+13    3.37417e+14    6.48256e+10   -2.07602e-10   -0.000113427     1.5529e+22    2.34276e+18
      1.338e+33    3.33077e+10        1.10251    2.24239e+06    1.23288e+33     2.2498e+32    2.24643e+18    2.24643e+18        19564.9        4.73256         0.5537      0.0188284       0.272286       0.921436       0.999981        21.6682    3.76304e+26        21.6682           0.34    3.42728e+14    1.17063e+13    3.30958e+14     6.3764e+10   -2.04587e-10   -0.000112981    1.53703e+22    2.24643e+18
      1.338e+33    3.33892e+10        1.08595     2.2332e+06    1.23413e+33    2.24981e+32    2.15442e+18    2.15442e+18        17576.6        4.73368       0.555056      0.0185455       0.271169       0.922368       0.999982        21.7504    3.59906e+26        21.7504           0.34    3.36126e+14    1.14146e+13    3.24649e+14    6.27244e+10   -2.01628e-10    -0.00011254    1.52136e+22    2.15442e+18
      1.338e+33    3.34704e+10         1.0697    2.22408e+06    1.23535e+33    2.24981e+32     2.0665e+18     2.0665e+18        15797.4        4.73478       0.556405      0.0182679       0.270062       0.923286       0.999982        21.8324    3.44288e+26        21.8324           0.34    3.29678e+14    1.11314e+13    3.18485e+14    6.17062e+10   -1.98723e-10   -0.000112103    1.50589e+22     2.0665e+18
      1.338e+33    3.35512e+10        1.05375    2.21504e+06    1.23657e+33    2.24981e+32    1.98248e+18    1.98248e+18        14204.6        4.73586       0.557749      0.0179957       0.268964       0.924191       0.999983        21.9144    3.29411e+26        21.9144           0.34    3.23379e+14    1.08562e+13    3.12462e+14    6.07088e+10   -1.95871e-10    -0.00011167    1.49062e+22    1.98248e+18
      1.338e+33    3.36317e+10        1.03811    2.20607e+06    1.23776e+33    2.24981e+32    1.90217e+18    1.90217e+18        12777.9        4.73692       0.559086      0.0177285       0.267875       0.925083       0.999984        21.9962    3.15235e+26        21.9962           0.34    3.17225e+14    1.05889e+13    3.06577e+14    5.97317e+10   -1.93071e-10    -0.00011124    1.47553e+22    1.90217e+18
      1.338e+33    3.37118e+10        1.02275    2.19718e+06    1.23893e+33    2.24981e+32    1.82539e+18    1.82539e+18        11499.3        4.73797       0.560418      0.0174662       0.266795       0.925962       0.999985        22.0779    3.01724e+26        22.0779           0.34    3.11213e+14    1.03291e+13    3.00825e+14    5.87743e+10   -1.90322e-10   -0.000110815    1.46064e+22    1.82539e+18
      1.338e+33    3.37915e+10        1.00768    2.18836e+06    1.24009e+33    2.24981e+32    1.75197e+18    1.75197e+18          10353          4.739       0.561743      0.0172089       0.265724       0.926828       0.999985        22.1594    2.88845e+26        22.1594           0.34    3.05337e+14    1.00767e+13    2.95202e+14    5.78362e+10   -1.87621e-10   -0.000110393    1.44594e+22    1.75197e+18
      1.338e+33    3.38709e+10       0.992892    2.17961e+06    1.24124e+33    2.24982e+32    1.68175e+18    1.68175e+18        9324.84        4.74001       0.563063      0.0169563       0.264662       0.927682       0.999986        22.2409    2.76564e+26        22.2409           0.34    2.99595e+14    9.83142e+12    2.89706e+14    5.69169e+10   -1.84969e-10   -0.000109975    1.43142e+22    1.68175e+18
      1.338e+33      3.395e+10       0.978372    2.17093e+06    1.24236e+33    2.24982e+32    1.61458e+18    1.61458e+18        8402.17          4.741       0.564378      0.0167083       0.263608       0.928523       0.999986        22.3222    2.64852e+26        22.3222           0.34    2.93982e+14    9.59296e+12    2.84333e+14    5.60158e+10   -1.82364e-10    -0.00010956    1.41708e+22    1.61458e+18
      1.338e+33    3.40287e+10       0.964116    2.16232e+06    1.24347e+33    2.24982e+32    1.55031e+18    1.55031e+18        7573.81        4.74198       0.565686      0.0164649       0.262563       0.929353       0.999987        22.4035     2.5368e+26        22.4035           0.34    2.88495e+14    9.36113e+12    2.79079e+14    5.51326e+10   -1.79806e-10   -0.000109149    1.40291e+22    1.55031e+18
      1.338e+33    3.41071e+10        0.95012    2.15378e+06    1.24457e+33    2.24982e+32    1.48882e+18    1.48882e+18         6829.8        4.74295       0.566989      0.0162258       0.261526       0.930171       0.999987        22.4846     2.4302e+26        22.4846           0.34    2.83131e+14    9.13573e+12    2.73941e+14    5.42667e+10   -1.77292e-10   -0.000108742    1.38892e+22    1.48882e+18
      1.338e+33    3.41852e+10       0.936376    2.14531e+06    1.24565e+33    2.24982e+32    1.42996e+18    1.42996e+18        6161.26        4.74389       0.568287      0.0159911       0.260497       0.930977       0.999988        22.5656    2.32847e+26        22.5656           0.34    2.77886e+14    8.91654e+12    2.68916e+14    5.34177e+10   -1.74822e-10   -0.000108338     1.3751e+22    1.42996e+18
      1.338e+33    3.42629e+10       0.922879     2.1369e+06    1.24671e+33    2.24982e+32    1.37361e+18    1.37361e+18        5560.29        4.74482        0.56958      0.0157606       0.259476       0.931772       0.999988        22.6465    2.23136e+26        22.6465           0.34    2.72758e+14    8.70337e+12    2.64002e+14    5.25853e+10   -1.72395e-10   -0.000107938    1.36145e+22    1.37361e+18
      1.338e+33    3.43403e+10       0.909623    2.12856e+06    1.24776e+33    2.24982e+32    1.31967e+18    1.31967e+18        5019.82        4.74574       0.570867      0.0155343       0.258463       0.932556       0.999989        22.7274    2.13865e+26        22.7274           0.34    2.67742e+14    8.49602e+12    2.59194e+14     5.1769e+10    -1.7001e-10   -0.000107541    1.34797e+22    1.31967e+18
